DATE,OPEN,HIGH,LOW,CLOSE
2005-03-15,12.440000,13.220000,12.330000,13.150000
2005-03-16,13.300000,13.810000,13.190000,13.490000
2005-03-17,13.250000,13.670000,13.200000,13.290000
2005-03-18,13.650000,13.670000,13.080000,13.140000
2005-03-21,13.620000,13.980000,13.330000,13.610000
2005-03-22,13.760000,14.280000,13.150000,14.270000
2005-03-23,14.610000,14.890000,13.880000,14.060000
2005-03-24,13.860000,13.880000,12.970000,13.420000
2005-03-28,14.010000,14.010000,13.440000,13.750000
2005-03-29,13.960000,14.680000,13.380000,14.490000
2005-03-30,14.470000,14.470000,13.640000,13.640000
2005-03-31,13.710000,14.100000,13.570000,14.020000
2005-04-01,13.640000,14.380000,12.920000,14.090000
2005-04-04,14.530000,14.760000,13.960000,14.110000
2005-04-05,14.100000,14.110000,13.660000,13.680000
2005-04-06,13.750000,13.760000,12.890000,13.150000
2005-04-07,12.920000,12.960000,12.300000,12.330000
2005-04-08,12.060000,12.650000,11.520000,12.620000
2005-04-11,12.090000,12.460000,11.820000,11.980000
2005-04-12,11.660000,12.830000,11.190000,11.300000
2005-04-13,11.680000,13.440000,11.270000,13.310000
2005-04-14,13.400000,14.600000,12.670000,14.530000
2005-04-15,14.920000,18.050000,14.710000,17.740000
2005-04-18,18.330000,18.590000,16.410000,16.560000
2005-04-19,15.280000,15.970000,14.810000,14.960000
2005-04-20,14.860000,17.250000,14.520000,16.920000
2005-04-21,16.220000,16.220000,14.260000,14.410000
2005-04-22,14.540000,16.320000,14.200000,15.380000
2005-04-25,15.290000,15.470000,14.600000,14.620000
2005-04-26,14.270000,15.150000,14.270000,14.910000
2005-04-27,14.620000,15.930000,14.430000,14.870000
2005-04-28,14.190000,16.870000,14.190000,16.860000
2005-04-29,15.750000,16.920000,15.260000,15.310000
2005-05-02,15.450000,16.010000,15.080000,15.120000
2005-05-03,17.890000,17.890000,14.530000,14.530000
2005-05-04,14.440000,15.380000,13.700000,13.850000
2005-05-05,13.480000,15.820000,13.430000,13.980000
2005-05-06,13.290000,14.060000,13.110000,14.050000
2005-05-09,14.110000,14.560000,13.530000,13.750000
2005-05-10,14.050000,15.110000,14.030000,14.910000
2005-05-11,14.690000,15.800000,14.310000,14.450000
2005-05-12,14.430000,16.230000,14.160000,16.120000
2005-05-13,15.880000,17.700000,15.400000,16.320000
2005-05-16,16.870000,16.870000,15.670000,15.680000
2005-05-17,15.920000,16.210000,14.450000,14.570000
2005-05-18,14.110000,14.180000,13.300000,13.630000
2005-05-19,13.350000,14.020000,13.250000,13.320000
2005-05-20,13.570000,13.730000,13.070000,13.140000
2005-05-23,13.380000,13.450000,12.750000,12.950000
2005-05-24,13.120000,13.300000,12.530000,12.690000
2005-05-25,12.830000,13.110000,12.580000,12.580000
2005-05-26,12.230000,12.380000,11.650000,12.240000
2005-05-27,12.060000,12.430000,12.060000,12.150000
2005-05-31,12.690000,13.450000,12.670000,13.290000
2005-06-01,13.340000,13.340000,12.170000,12.360000
2005-06-02,12.350000,12.430000,11.800000,11.840000
2005-06-03,11.780000,12.490000,11.520000,12.150000
2005-06-06,12.680000,26.830000,12.210000,12.280000
2005-06-07,12.220000,12.430000,11.470000,12.390000
2005-06-08,13.100000,13.110000,12.050000,12.700000
2005-06-09,12.690000,13.070000,12.060000,12.080000
2005-06-10,12.160000,12.400000,11.900000,11.960000
2005-06-13,12.120000,12.120000,11.310000,11.650000
2005-06-14,11.650000,12.020000,11.520000,11.790000
2005-06-15,11.220000,11.960000,11.050000,11.460000
2005-06-16,11.240000,11.360000,11.040000,11.150000
2005-06-17,10.830000,11.640000,10.780000,11.480000
2005-06-20,12.510000,12.530000,11.310000,11.470000
2005-06-21,11.520000,11.670000,11.010000,11.080000
2005-06-22,10.960000,11.310000,10.810000,11.050000
2005-06-23,11.190000,12.130000,10.960000,12.130000
2005-06-24,12.270000,12.320000,11.950000,12.180000
2005-06-27,12.730000,12.780000,12.380000,12.520000
2005-06-28,12.310000,12.310000,11.550000,11.580000
2005-06-29,11.540000,11.780000,11.440000,11.770000
2005-06-30,11.720000,12.100000,11.500000,12.040000
2005-07-01,11.750000,11.920000,11.380000,11.400000
2005-07-05,12.410000,12.410000,11.530000,11.680000
2005-07-06,11.670000,12.330000,11.540000,12.270000
2005-07-07,13.910000,13.920000,12.480000,12.490000
2005-07-08,12.240000,12.290000,11.090000,11.450000
2005-07-11,10.960000,11.410000,10.530000,11.280000
2005-07-12,11.030000,11.370000,10.850000,10.950000
2005-07-13,11.090000,11.440000,10.800000,10.840000
2005-07-14,10.870000,11.130000,10.500000,10.810000
2005-07-15,10.610000,10.900000,10.130000,10.330000
2005-07-18,11.090000,11.090000,10.770000,10.770000
2005-07-19,10.630000,10.790000,10.360000,10.450000
2005-07-20,10.800000,10.940000,9.880000,10.230000
2005-07-21,10.230000,11.210000,10.230000,10.970000
2005-07-22,11.010000,11.050000,10.510000,10.520000
2005-07-25,11.120000,36.560000,10.700000,11.100000
2005-07-26,11.110000,11.250000,10.920000,10.990000
2005-07-27,11.030000,11.030000,10.340000,10.360000
2005-07-28,10.400000,10.580000,10.270000,10.520000
2005-07-29,10.240000,11.730000,10.240000,11.570000
2005-08-01,11.750000,12.230000,11.360000,12.080000
2005-08-02,12.000000,12.030000,11.690000,11.750000
2005-08-03,11.900000,12.010000,11.620000,11.830000
2005-08-04,12.120000,12.570000,11.990000,12.520000
2005-08-05,11.820000,12.920000,11.820000,12.480000
2005-08-08,12.560000,13.290000,12.560000,13.210000
2005-08-09,12.250000,12.780000,12.240000,12.400000
2005-08-10,12.030000,12.560000,11.510000,12.380000
2005-08-11,12.340000,12.940000,11.880000,12.420000
2005-08-12,12.360000,12.980000,12.180000,12.740000
2005-08-15,12.870000,12.990000,12.080000,12.260000
2005-08-16,12.370000,13.890000,12.280000,13.520000
2005-08-17,13.350000,13.760000,12.780000,13.300000
2005-08-18,13.470000,13.880000,13.010000,13.420000
2005-08-19,12.840000,13.850000,12.610000,13.420000
2005-08-22,13.670000,13.890000,13.200000,13.420000
2005-08-23,13.630000,14.050000,13.300000,13.340000
2005-08-24,13.560000,14.180000,13.000000,14.170000
2005-08-25,13.920000,14.120000,13.660000,13.730000
2005-08-26,13.790000,14.200000,13.650000,13.720000
2005-08-29,14.340000,14.410000,13.380000,13.520000
2005-08-30,13.490000,14.180000,13.470000,13.650000
2005-08-31,13.370000,13.630000,12.560000,12.600000
2005-09-01,12.860000,13.370000,12.310000,13.150000
2005-09-02,13.210000,13.720000,13.030000,13.570000
2005-09-06,14.170000,14.180000,12.900000,12.930000
2005-09-07,13.060000,13.200000,12.440000,12.520000
2005-09-08,12.720000,12.940000,12.370000,12.930000
2005-09-09,12.460000,12.650000,11.960000,11.980000
2005-09-12,11.660000,11.890000,11.450000,11.650000
2005-09-13,11.760000,12.480000,11.750000,12.390000
2005-09-14,12.790000,13.260000,12.670000,12.910000
2005-09-15,12.720000,13.170000,12.280000,12.490000
2005-09-16,11.890000,11.930000,11.070000,11.220000
2005-09-19,12.170000,12.460000,12.040000,12.140000
2005-09-20,12.230000,12.960000,11.830000,12.640000
2005-09-21,13.070000,13.910000,12.960000,13.790000
2005-09-22,13.850000,14.390000,13.310000,13.330000
2005-09-23,13.640000,13.880000,12.750000,12.960000
2005-09-26,13.270000,13.470000,12.640000,13.040000
2005-09-27,13.060000,13.460000,12.510000,12.760000
2005-09-28,12.600000,12.980000,12.370000,12.630000
2005-09-29,12.920000,13.230000,12.150000,12.240000
2005-09-30,12.420000,12.440000,11.920000,11.920000
2005-10-03,12.370000,12.620000,11.980000,12.460000
2005-10-04,12.500000,13.210000,12.110000,13.200000
2005-10-05,13.150000,14.580000,12.970000,14.550000
2005-10-06,14.530000,15.630000,14.040000,14.960000
2005-10-07,14.560000,14.820000,14.300000,14.590000
2005-10-10,14.930000,15.610000,14.870000,15.550000
2005-10-11,15.350000,15.700000,15.060000,15.630000
2005-10-12,15.560000,16.270000,15.040000,16.220000
2005-10-13,16.320000,17.190000,15.980000,16.470000
2005-10-14,15.990000,16.030000,14.830000,14.870000
2005-10-17,15.300000,15.300000,14.580000,14.670000
2005-10-18,14.920000,15.400000,14.790000,15.330000
2005-10-19,15.630000,15.860000,13.470000,13.500000
2005-10-20,14.180000,16.190000,13.980000,16.110000
2005-10-21,15.530000,16.270000,15.260000,16.130000
2005-10-24,16.180000,16.440000,14.610000,14.740000
2005-10-25,14.960000,15.300000,14.200000,14.530000
2005-10-26,14.800000,14.880000,13.720000,14.590000
2005-10-27,14.730000,16.300000,14.570000,16.020000
2005-10-28,15.450000,15.610000,14.110000,14.250000
2005-10-31,14.040000,15.390000,13.930000,15.320000
2005-11-01,14.850000,15.660000,14.650000,14.850000
2005-11-02,14.990000,14.990000,13.380000,13.480000
2005-11-03,13.120000,13.230000,12.500000,13.000000
2005-11-04,12.880000,13.620000,12.690000,13.170000
2005-11-07,13.110000,13.650000,12.760000,13.100000
2005-11-08,13.610000,13.610000,13.040000,13.080000
2005-11-09,13.140000,13.360000,12.420000,12.800000
2005-11-10,12.680000,13.170000,11.730000,11.900000
2005-11-11,11.820000,11.960000,11.630000,11.630000
2005-11-14,11.990000,12.340000,11.770000,12.180000
2005-11-15,12.160000,12.690000,11.700000,12.230000
2005-11-16,12.220000,12.680000,12.170000,12.260000
2005-11-17,11.920000,12.200000,11.250000,11.250000
2005-11-18,11.190000,11.670000,10.960000,11.120000
2005-11-21,11.180000,11.380000,10.710000,10.820000
2005-11-22,11.010000,11.100000,10.500000,10.600000
2005-11-23,10.960000,11.030000,10.670000,10.960000
2005-11-25,11.040000,11.240000,10.880000,10.880000
2005-11-28,11.340000,11.990000,11.330000,11.840000
2005-11-29,11.770000,11.960000,11.610000,11.890000
2005-11-30,11.840000,12.130000,11.550000,12.060000
2005-12-01,12.090000,12.230000,11.140000,11.240000
2005-12-02,11.100000,11.230000,10.940000,11.010000
2005-12-05,11.450000,11.680000,11.400000,11.600000
2005-12-06,11.160000,11.590000,10.960000,11.520000
2005-12-07,11.490000,12.440000,11.450000,12.180000
2005-12-08,11.880000,12.410000,11.730000,12.210000
2005-12-09,11.910000,12.200000,11.560000,11.690000
2005-12-12,10.860000,11.810000,10.830000,11.470000
2005-12-13,11.180000,11.420000,10.740000,11.110000
2005-12-14,10.750000,10.790000,10.390000,10.480000
2005-12-15,10.660000,11.110000,10.370000,10.730000
2005-12-16,10.700000,10.750000,10.150000,10.680000
2005-12-19,11.110000,11.380000,10.650000,11.380000
2005-12-20,11.320000,11.450000,11.000000,11.190000
2005-12-21,10.710000,11.070000,10.340000,10.810000
2005-12-22,10.820000,10.890000,10.280000,10.290000
2005-12-23,10.370000,10.480000,10.240000,10.270000
2005-12-27,10.970000,11.650000,10.830000,11.570000
2005-12-28,11.550000,11.640000,11.260000,11.350000
2005-12-29,11.360000,11.670000,11.140000,11.610000
2005-12-30,11.960000,12.070000,11.550000,12.070000
2006-01-03,12.250000,12.510000,10.990000,11.140000
2006-01-04,11.220000,11.710000,10.970000,11.370000
2006-01-05,11.430000,11.840000,11.310000,11.310000
2006-01-06,11.230000,11.500000,10.810000,11.000000
2006-01-09,11.350000,11.350000,10.980000,11.130000
2006-01-10,11.390000,11.390000,10.840000,10.860000
2006-01-11,11.030000,11.160000,10.830000,10.940000
2006-01-12,10.980000,11.380000,10.940000,11.200000
2006-01-13,11.400000,11.610000,11.110000,11.230000
2006-01-17,12.130000,12.460000,11.870000,11.910000
2006-01-18,12.620000,12.700000,12.200000,12.250000
2006-01-19,12.120000,12.340000,11.650000,11.980000
2006-01-20,12.100000,14.560000,11.890000,14.560000
2006-01-23,14.440000,14.480000,13.580000,13.930000
2006-01-24,13.790000,13.830000,13.140000,13.310000
2006-01-25,12.950000,13.380000,12.620000,12.870000
2006-01-26,12.890000,12.910000,12.190000,12.420000
2006-01-27,12.270000,12.330000,11.720000,11.970000
2006-01-30,12.220000,12.460000,12.070000,12.390000
2006-01-31,12.450000,13.060000,12.450000,12.950000
2006-02-01,13.030000,13.030000,12.340000,12.360000
2006-02-02,12.540000,13.470000,12.480000,13.230000
2006-02-03,13.370000,13.700000,12.640000,12.960000
2006-02-06,13.430000,13.430000,12.990000,13.040000
2006-02-07,13.200000,13.670000,12.970000,13.590000
2006-02-08,41.600000,13.610000,12.760000,12.830000
2006-02-09,12.560000,13.150000,12.270000,13.120000
2006-02-10,13.350000,13.730000,12.690000,12.870000
2006-02-13,13.340000,13.700000,13.050000,13.350000
2006-02-14,13.090000,13.150000,12.010000,12.250000
2006-02-15,12.430000,12.950000,12.210000,12.310000
2006-02-16,12.190000,12.290000,11.130000,11.480000
2006-02-17,11.640000,12.210000,11.520000,12.010000
2006-02-21,12.360000,12.640000,12.280000,12.410000
2006-02-22,12.270000,12.300000,11.680000,11.880000
2006-02-23,11.860000,11.970000,11.580000,11.870000
2006-02-24,11.940000,12.060000,11.420000,11.460000
2006-02-27,11.790000,11.830000,11.400000,11.590000
2006-02-28,11.740000,12.360000,11.710000,12.340000
2006-03-01,12.050000,12.070000,11.520000,11.540000
2006-03-02,11.790000,11.950000,11.560000,11.720000
2006-03-03,12.030000,12.100000,11.360000,11.960000
2006-03-06,12.220000,12.910000,12.220000,12.740000
2006-03-07,12.920000,13.340000,12.640000,12.660000
2006-03-08,12.830000,13.340000,12.260000,12.320000
2006-03-09,12.210000,12.690000,12.010000,12.680000
2006-03-10,12.520000,12.600000,11.790000,11.850000
2006-03-13,11.720000,11.750000,10.890000,11.370000
2006-03-14,11.610000,11.720000,10.530000,10.740000
2006-03-15,11.170000,11.540000,10.980000,11.350000
2006-03-16,10.590000,12.050000,10.570000,11.980000
2006-03-17,11.560000,12.200000,11.530000,12.120000
2006-03-20,11.230000,12.210000,11.130000,11.790000
2006-03-21,11.710000,11.890000,11.170000,11.620000
2006-03-22,11.710000,11.790000,11.110000,11.210000
2006-03-23,11.190000,11.570000,11.110000,11.170000
2006-03-24,11.230000,11.480000,11.090000,11.190000
2006-03-27,11.460000,11.720000,11.410000,11.460000
2006-03-28,11.690000,11.900000,11.380000,11.580000
2006-03-29,11.460000,11.570000,10.790000,10.950000
2006-03-30,11.030000,11.730000,10.700000,11.570000
2006-03-31,11.420000,11.650000,11.270000,11.390000
2006-04-03,11.470000,11.620000,11.030000,11.570000
2006-04-04,11.660000,11.800000,11.090000,11.140000
2006-04-05,11.240000,11.360000,11.060000,11.130000
2006-04-06,11.340000,11.740000,11.250000,11.450000
2006-04-07,11.440000,12.310000,11.200000,12.260000
2006-04-10,12.440000,12.490000,12.040000,12.190000
2006-04-11,12.090000,13.060000,12.060000,13.000000
2006-04-12,13.080000,13.900000,12.660000,12.760000
2006-04-13,12.930000,13.000000,12.280000,12.380000
2006-04-17,12.800000,13.020000,12.270000,12.580000
2006-04-18,12.550000,12.550000,11.310000,11.400000
2006-04-19,11.520000,11.800000,11.230000,11.320000
2006-04-20,11.300000,11.670000,11.020000,11.640000
2006-04-21,11.240000,11.980000,11.190000,11.590000
2006-04-24,12.260000,12.420000,11.670000,11.750000
2006-04-25,11.710000,12.190000,11.590000,11.750000
2006-04-26,11.760000,11.790000,11.340000,11.760000
2006-04-27,12.270000,12.520000,11.550000,11.840000
2006-04-28,12.130000,12.130000,11.420000,11.590000
2006-05-01,11.830000,12.590000,11.750000,12.540000
2006-05-02,12.200000,12.270000,11.930000,11.990000
2006-05-03,12.210000,12.450000,11.950000,11.990000
2006-05-04,11.920000,12.160000,11.710000,11.860000
2006-05-05,11.390000,11.620000,11.180000,11.620000
2006-05-08,11.980000,12.060000,11.810000,12.000000
2006-05-09,12.100000,12.150000,11.880000,11.990000
2006-05-10,12.220000,12.320000,11.780000,11.780000
2006-05-11,12.330000,12.920000,11.990000,12.490000
2006-05-12,12.710000,14.260000,12.710000,14.190000
2006-05-15,15.120000,15.130000,13.440000,13.570000
2006-05-16,13.490000,13.610000,12.980000,13.350000
2006-05-17,13.830000,16.260000,13.390000,16.260000
2006-05-18,15.540000,17.090000,14.960000,16.990000
2006-05-19,16.160000,18.010000,15.900000,17.180000
2006-05-22,18.550000,19.620000,16.730000,17.720000
2006-05-23,16.700000,18.260000,15.360000,18.260000
2006-05-24,17.870000,19.870000,17.130000,17.360000
2006-05-25,16.670000,16.670000,15.310000,15.500000
2006-05-26,14.920000,15.040000,14.260000,14.260000
2006-05-30,15.390000,18.720000,15.390000,18.660000
2006-05-31,18.090000,18.090000,16.410000,16.440000
2006-06-01,16.470000,16.560000,14.480000,14.520000
2006-06-02,14.170000,14.970000,13.920000,14.320000
2006-06-05,14.970000,17.140000,14.970000,16.650000
2006-06-06,16.720000,18.560000,16.650000,17.340000
2006-06-07,15.830000,17.860000,15.830000,17.800000
2006-06-08,17.920000,20.750000,17.880000,18.350000
2006-06-09,17.900000,18.450000,17.070000,18.120000
2006-06-12,18.130000,21.250000,17.890000,20.960000
2006-06-13,20.950000,23.810000,20.270000,23.810000
2006-06-14,23.450000,23.490000,21.450000,21.460000
2006-06-15,21.050000,21.140000,15.650000,15.900000
2006-06-16,16.560000,18.130000,16.520000,17.250000
2006-06-19,16.060000,18.100000,15.730000,17.830000
2006-06-20,17.520000,17.650000,16.390000,16.690000
2006-06-21,16.670000,16.720000,14.880000,15.520000
2006-06-22,15.950000,16.660000,15.560000,15.880000
2006-06-23,16.410000,16.580000,14.940000,15.890000
2006-06-26,16.550000,16.610000,15.490000,15.620000
2006-06-27,15.580000,16.550000,15.270000,16.400000
2006-06-28,16.020000,17.000000,15.780000,15.790000
2006-06-29,15.280000,15.300000,12.930000,13.030000
2006-06-30,12.900000,13.470000,12.740000,13.080000
2006-07-03,13.290000,13.510000,12.770000,13.050000
2006-07-05,13.920000,14.770000,13.860000,14.150000
2006-07-06,14.040000,14.040000,13.250000,13.650000
2006-07-07,13.900000,14.450000,13.430000,13.970000
2006-07-10,14.170000,14.500000,13.670000,14.020000
2006-07-11,14.310000,14.680000,13.100000,13.140000
2006-07-12,13.390000,14.850000,13.260000,14.490000
2006-07-13,15.170000,17.830000,15.170000,17.790000
2006-07-14,17.570000,18.790000,17.280000,18.050000
2006-07-17,18.730000,18.760000,17.750000,18.640000
2006-07-18,18.200000,19.580000,17.660000,17.740000
2006-07-19,17.620000,17.620000,14.470000,15.550000
2006-07-20,15.100000,16.370000,14.870000,16.210000
2006-07-21,16.230000,17.560000,16.230000,17.400000
2006-07-24,17.080000,17.080000,14.890000,14.980000
2006-07-25,15.440000,15.680000,14.310000,14.850000
2006-07-26,15.040000,15.210000,14.090000,14.620000
2006-07-27,14.260000,15.390000,14.070000,14.940000
2006-07-28,14.730000,14.750000,14.060000,14.330000
2006-07-31,15.010000,15.130000,14.860000,14.950000
2006-08-01,15.490000,16.150000,15.030000,15.050000
2006-08-02,14.930000,14.930000,13.920000,14.340000
2006-08-03,15.100000,15.190000,14.200000,14.460000
2006-08-04,14.030000,14.910000,13.650000,14.340000
2006-08-07,14.980000,15.530000,14.970000,15.230000
2006-08-08,15.200000,15.550000,14.860000,15.230000
2006-08-09,14.760000,15.410000,14.070000,15.200000
2006-08-10,15.560000,15.730000,14.450000,14.460000
2006-08-11,14.720000,14.850000,14.300000,14.300000
2006-08-14,14.150000,14.430000,13.410000,14.260000
2006-08-15,13.570000,13.720000,13.150000,13.420000
2006-08-16,12.690000,12.950000,12.110000,12.410000
2006-08-17,12.690000,12.720000,12.210000,12.240000
2006-08-18,12.110000,12.520000,11.570000,11.640000
2006-08-21,12.400000,12.620000,12.210000,12.220000
2006-08-22,12.420000,12.420000,11.930000,12.190000
2006-08-23,12.260000,12.730000,12.160000,12.400000
2006-08-24,12.240000,12.580000,12.210000,12.400000
2006-08-25,12.410000,12.470000,12.080000,12.310000
2006-08-28,12.920000,12.920000,12.070000,12.180000
2006-08-29,12.270000,12.830000,12.210000,12.280000
2006-08-30,12.140000,12.350000,12.100000,12.220000
2006-08-31,12.230000,12.330000,12.070000,12.310000
2006-09-01,12.140000,12.330000,11.910000,11.960000
2006-09-05,12.800000,12.860000,12.430000,12.630000
2006-09-06,13.060000,13.880000,13.060000,13.740000
2006-09-07,14.070000,14.490000,13.670000,13.880000
2006-09-08,13.790000,13.800000,13.050000,13.160000
2006-09-11,13.950000,13.950000,12.750000,12.990000
2006-09-12,13.040000,13.140000,11.550000,11.920000
2006-09-13,10.720000,12.540000,10.540000,11.180000
2006-09-14,11.360000,12.020000,10.740000,11.550000
2006-09-15,11.490000,12.540000,11.400000,11.760000
2006-09-18,12.280000,12.410000,11.580000,11.780000
2006-09-19,11.960000,12.690000,11.860000,11.980000
2006-09-20,11.750000,11.750000,11.340000,11.390000
2006-09-21,11.430000,12.600000,11.280000,12.250000
2006-09-22,12.470000,13.280000,12.470000,12.590000
2006-09-25,12.970000,13.410000,11.930000,12.120000
2006-09-26,12.230000,12.230000,11.510000,11.530000
2006-09-27,11.650000,11.900000,11.420000,11.580000
2006-09-28,11.640000,12.060000,11.590000,11.720000
2006-09-29,11.750000,12.100000,11.720000,11.980000
2006-10-02,12.450000,12.720000,12.110000,12.570000
2006-10-03,12.680000,12.910000,11.970000,12.240000
2006-10-04,12.640000,12.640000,11.620000,11.860000
2006-10-05,11.940000,12.060000,11.650000,11.980000
2006-10-06,11.990000,12.170000,11.550000,11.560000
2006-10-09,12.070000,12.090000,11.580000,11.680000
2006-10-10,11.770000,11.890000,11.470000,11.520000
2006-10-11,11.750000,12.030000,11.310000,11.620000
2006-10-12,11.500000,11.510000,11.090000,11.090000
2006-10-13,11.170000,11.350000,10.750000,10.750000
2006-10-16,11.070000,11.200000,10.910000,11.090000
2006-10-17,11.360000,12.030000,11.350000,11.730000
2006-10-18,11.440000,11.830000,11.330000,11.340000
2006-10-19,11.510000,11.570000,10.780000,10.900000
2006-10-20,11.060000,11.230000,10.440000,10.630000
2006-10-23,11.150000,11.250000,10.620000,11.080000
2006-10-24,11.250000,11.270000,10.780000,10.780000
2006-10-25,10.880000,10.880000,10.600000,10.660000
2006-10-26,10.560000,10.960000,10.470000,10.560000
2006-10-27,10.660000,10.990000,10.530000,10.800000
2006-10-30,11.360000,11.430000,10.920000,11.200000
2006-10-31,11.100000,11.390000,10.990000,11.100000
2006-11-01,10.930000,11.680000,10.890000,11.510000
2006-11-02,11.610000,11.760000,11.410000,11.420000
2006-11-03,11.160000,11.430000,10.340000,11.160000
2006-11-06,11.390000,11.410000,10.990000,11.160000
2006-11-07,11.060000,11.190000,10.870000,11.090000
2006-11-08,11.410000,11.490000,10.700000,10.750000
2006-11-09,10.650000,11.070000,10.570000,11.010000
2006-11-10,11.010000,11.120000,10.770000,10.790000
2006-11-13,11.190000,11.260000,10.690000,10.860000
2006-11-14,10.890000,11.310000,10.140000,10.500000
2006-11-15,10.470000,10.610000,10.130000,10.310000
2006-11-16,10.130000,10.350000,10.040000,10.160000
2006-11-17,10.370000,10.480000,10.050000,10.050000
2006-11-20,10.420000,10.480000,9.910000,9.970000
2006-11-21,10.050000,10.060000,9.840000,9.900000
2006-11-22,10.020000,10.150000,9.810000,10.140000
2006-11-24,10.810000,10.860000,10.560000,10.730000
2006-11-27,11.260000,12.330000,11.140000,12.300000
2006-11-28,12.480000,12.550000,11.560000,11.620000
2006-11-29,11.410000,11.430000,10.670000,10.830000
2006-11-30,10.880000,11.300000,10.580000,10.910000
2006-12-01,11.070000,12.280000,10.960000,11.660000
2006-12-04,12.010000,12.010000,10.980000,11.230000
2006-12-05,11.130000,11.590000,10.850000,11.270000
2006-12-06,11.390000,11.550000,11.190000,11.330000
2006-12-07,11.350000,12.680000,11.170000,12.670000
2006-12-08,12.580000,12.670000,11.910000,12.070000
2006-12-11,11.880000,11.930000,10.710000,10.710000
2006-12-12,11.200000,11.390000,10.350000,10.650000
2006-12-13,10.450000,10.580000,10.150000,10.180000
2006-12-14,10.740000,10.750000,9.640000,9.970000
2006-12-15,9.680000,10.070000,9.390000,10.050000
2006-12-18,10.640000,10.910000,10.400000,10.600000
2006-12-19,11.060000,11.310000,10.270000,10.300000
2006-12-20,10.300000,10.330000,10.030000,10.260000
2006-12-21,10.360000,10.890000,10.130000,10.530000
2006-12-22,10.590000,11.460000,10.590000,11.360000
2006-12-26,12.030000,12.030000,11.240000,11.260000
2006-12-27,11.120000,11.120000,10.590000,10.640000
2006-12-28,10.840000,11.060000,10.730000,10.990000
2006-12-29,10.950000,11.650000,10.710000,11.560000
2007-01-03,12.160000,12.750000,11.530000,12.040000
2007-01-04,12.400000,12.420000,11.280000,11.510000
2007-01-05,11.840000,12.250000,11.680000,12.140000
2007-01-08,12.480000,12.830000,11.780000,12.000000
2007-01-09,11.860000,12.470000,11.690000,11.910000
2007-01-10,12.340000,12.500000,11.430000,11.470000
2007-01-11,11.420000,11.480000,10.500000,10.870000
2007-01-12,10.930000,10.930000,10.140000,10.150000
2007-01-16,10.640000,10.890000,10.400000,10.740000
2007-01-17,10.900000,10.900000,10.350000,10.590000
2007-01-18,10.650000,11.040000,10.450000,10.850000
2007-01-19,10.800000,11.030000,10.240000,10.400000
2007-01-22,10.770000,11.080000,10.620000,10.770000
2007-01-23,10.770000,10.940000,10.220000,10.340000
2007-01-24,10.410000,10.410000,9.870000,9.890000
2007-01-25,9.990000,11.380000,9.950000,11.220000
2007-01-26,10.950000,11.600000,10.920000,11.130000
2007-01-29,11.500000,11.600000,10.920000,11.450000
2007-01-30,11.280000,11.490000,10.950000,10.960000
2007-01-31,11.090000,11.260000,10.270000,10.420000
2007-02-01,10.320000,10.430000,10.140000,10.310000
2007-02-02,10.300000,10.360000,9.960000,10.080000
2007-02-05,10.530000,10.700000,10.440000,10.550000
2007-02-06,10.550000,10.880000,10.440000,10.650000
2007-02-07,10.310000,10.560000,10.240000,10.320000
2007-02-08,10.490000,10.910000,10.400000,10.440000
2007-02-09,10.420000,11.560000,10.250000,11.100000
2007-02-12,11.330000,11.880000,11.300000,11.610000
2007-02-13,11.420000,11.420000,10.330000,10.340000
2007-02-14,10.190000,10.260000,9.700000,10.230000
2007-02-15,10.280000,10.320000,10.050000,10.220000
2007-02-16,10.420000,10.440000,9.980000,10.020000
2007-02-20,10.620000,10.720000,10.140000,10.240000
2007-02-21,10.480000,10.530000,10.170000,10.200000
2007-02-22,10.230000,10.520000,10.010000,10.180000
2007-02-23,10.410000,10.700000,10.360000,10.580000
2007-02-26,10.590000,11.440000,10.520000,11.150000
2007-02-27,12.120000,19.010000,12.100000,18.310000
2007-02-28,17.210000,17.290000,14.500000,15.420000
2007-03-01,17.760000,19.400000,15.360000,15.820000
2007-03-02,16.700000,18.630000,16.040000,18.610000
2007-03-05,20.400000,20.410000,18.130000,19.630000
2007-03-06,18.310000,18.340000,15.760000,15.960000
2007-03-07,16.250000,16.270000,14.520000,15.240000
2007-03-08,14.340000,14.700000,13.480000,14.290000
2007-03-09,13.700000,14.620000,13.670000,14.090000
2007-03-12,14.960000,14.960000,13.760000,13.990000
2007-03-13,14.870000,18.420000,14.600000,18.130000
2007-03-14,17.630000,21.250000,16.750000,17.270000
2007-03-15,16.910000,16.910000,15.270000,16.430000
2007-03-16,15.380000,17.710000,15.290000,16.790000
2007-03-19,15.820000,15.820000,14.580000,14.590000
2007-03-20,15.010000,15.160000,13.250000,13.270000
2007-03-21,13.270000,13.670000,11.210000,12.190000
2007-03-22,12.290000,12.950000,12.040000,12.930000
2007-03-23,13.130000,13.180000,12.460000,12.950000
2007-03-26,13.390000,14.700000,12.910000,13.160000
2007-03-27,13.350000,13.900000,13.350000,13.480000
2007-03-28,14.280000,15.510000,14.220000,14.980000
2007-03-29,14.450000,16.050000,14.340000,15.140000
2007-03-30,14.940000,15.820000,14.140000,14.640000
2007-04-02,14.910000,15.460000,14.400000,14.530000
2007-04-03,14.020000,14.060000,12.810000,13.460000
